assists,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,currentTeamAbbrev,currentTeamName,draftOverall,draftRound,draftYear,firstSeasonForGameType,gamesPlayed,goals,height,isInHallOfFameYn,lastName,nationalityCode,playerId,points,positionCode,shootsCatches,skaterFullName,weight
18,Acton,USA,1965-11-25,MA,,,62.0,3.0,1984.0,19871988,28,1,74,N,Norton,USA,8449902,19,D,L,Jeff Norton,200
4,Roseau,USA,1960-03-07,MN,,,,,,19831984,10,2,69,N,Erickson,USA,8446705,6,C,R,Bryan Erickson,170
0,Calgary,CAN,1966-10-07,AB,,,185.0,9.0,1985.0,19911992,1,0,72,N,Olsen,CAN,8457574,0,D,L,Darryl Olsen,180
10,Oshawa,CAN,1971-03-08,ON,,,12.0,1.0,1989.0,19911992,47,14,75,N,Pearson,CAN,8457640,24,R,R,Rob Pearson,206
18,Acton,USA,1965-11-25,MA,,,62.0,3.0,1984.0,19871988,28,1,74,N,Norton,USA,8449902,19,D,L,Jeff Norton,200
4,Roseau,USA,1960-03-07,MN,,,,,,19831984,10,2,69,N,Erickson,USA,8446705,6,C,R,Bryan Erickson,170
39,Belleville,CAN,1964-08-09,ON,,,117.0,6.0,1984.0,19861987,73,70,71,Y,Hull,USA,8448091,109,R,R,Brett Hull,205
0,Kamloops,CAN,1966-09-29,BC,,,238.0,12.0,1985.0,19871988,4,0,74,N,Poeschek,CAN,8450486,0,D,R,Rudy Poeschek,220
10,Buffalo,USA,1963-03-08,NY,,,,,,19851986,79,7,72,N,Lalor,USA,8448633,17,D,L,Mike Lalor,205
27,Barrie,CAN,1969-12-08,ON,,,4.0,1.0,1988.0,19881989,69,13,74,N,Shannon,CAN,8451334,40,L,L,Darrin Shannon,210
17,Kindersley,CAN,1961-08-25,SK,,,,,,19831984,80,28,71,N,Paslawski,CAN,8450200,45,R,R,Greg Paslawski,190
35,Ripon,CAN,1966-06-07,QC,,,29.0,2.0,1984.0,19841985,74,29,74,N,Richer,CAN,8450825,64,R,R,Stephane Richer,218
0,Columbus,USA,1965-09-29,MA,,,155.0,8.0,1984.0,19881989,4,0,73,N,Vesey,USA,8452224,0,R,R,Jim Vesey,202
36,Scarborough,CAN,1971-10-27,ON,,,4.0,1.0,1990.0,19901991,78,20,72,N,Ricci,CAN,8450817,56,C,L,Mike Ricci,200
4,Crookston,USA,1965-01-11,MN,,,75.0,4.0,1983.0,19891990,22,1,75,N,Bergland,USA,8445437,5,R,R,Tim Bergland,194
1,Stoneham,USA,1968-08-04,MA,,,,,,19911992,15,0,75,N,Colman,USA,8455911,1,D,R,Michael Colman,218
9,Barrhead,CAN,1967-01-14,AB,,,,,,19871988,75,6,73,N,May,CAN,8449297,15,L,R,Alan May,205
1,Whittier,USA,1966-05-16,CA,,,,,,19881989,16,0,71,N,Block,USA,8447756,1,D,R,Matthew Block,205
14,Pont-Rouge,CAN,1968-01-05,QC,,,81.0,4.0,1988.0,19911992,14,5,72,N,Juneau,CAN,8456760,19,C,L,Joe Juneau,193
43,Madison,USA,1964-06-24,WI,,,180.0,9.0,1984.0,19851986,70,12,72,N,Suter,USA,8451804,55,D,L,Gary Suter,205
4,Ottawa,CAN,1960-03-15,ON,,,74.0,4.0,1980.0,19801981,35,5,72,N,Gavin,CAN,8447078,9,R,L,Stew Gavin,190
57,Kladno,CZE,1966-01-28,,,,59.0,3.0,1984.0,19861987,80,23,74,N,Pivonka,CZE,8450408,80,C,L,Michal Pivonka,198
49,Vasteras,SWE,1970-04-28,,,,53.0,3.0,1989.0,19911992,80,11,73,Y,Lidstrom,SWE,8457063,60,D,L,Nicklas Lidstrom,192
21,Elk River,USA,1961-10-29,MN,,,,,,19841985,78,13,76,N,Otto,USA,8450088,34,C,R,Joel Otto,220
2,Fort Frances,CAN,1960-02-09,ON,,,,,,19831984,35,1,74,N,Sheehy,USA,8451319,3,D,R,Neil Sheehy,214
11,St. Albans,USA,1969-07-05,VT,,,33.0,2.0,1987.0,19901991,59,8,75,N,LeClair,USA,8448622,19,L,L,John LeClair,233
3,Framingham,USA,1963-08-15,MA,,,43.0,3.0,1983.0,19841985,44,1,74,N,Taglianetti,USA,8451836,4,D,L,Peter Taglianetti,195
3,Cornwall,CAN,1962-09-17,ON,,,22.0,2.0,1981.0,19811982,29,5,73,N,Arniel,CAN,8445088,8,L,L,Scott Arniel,188
18,Moose Jaw,CAN,1957-09-02,SK,,,,,,19801981,46,10,69,N,Smail,CAN,8451567,28,L,L,Doug Smail,175
0,Regina,CAN,1971-05-07,SK,,,68.0,4.0,1991.0,19911992,4,0,73,N,Karpa,CAN,8458582,0,D,R,Dave Karpa,205
40,Chatham,CAN,1964-12-11,ON,,,12.0,1.0,1983.0,19841985,78,31,70,N,Gagner,CAN,8446997,71,C,L,Dave Gagner,188
8,Samedan,CHE,1959-02-01,,,,30.0,2.0,1979.0,19791980,52,1,71,N,Hardy,CAN,8447569,9,D,L,Mark Hardy,195
4,Detroit,USA,1967-02-07,MI,,,131.0,7.0,1986.0,19861987,75,4,72,N,Hartman,USA,8447673,8,L,L,Mike Hartman,190
24,Barrie,CAN,1967-04-14,ON,,,50.0,3.0,1985.0,19861987,62,10,73,N,Chiasson,CAN,8446051,34,D,L,Steve Chiasson,205
0,Toronto,CAN,1968-07-08,ON,,,73.0,4.0,1986.0,19881989,7,1,77,N,Featherstone,CAN,8446778,1,D,L,Glen Featherstone,215
5,Martin,SVK,1969-10-19,,,,54.0,3.0,1988.0,19901991,20,6,73,N,Ciger,SVK,8446133,11,L,L,Zdeno Ciger,190
8,Peterborough,CAN,1960-06-13,ON,,,112.0,6.0,1979.0,19801981,26,0,74,N,Crossman,CAN,8446238,8,D,L,Doug Crossman,190
1,Long Beach,USA,1965-11-16,CA,,,,,,19901991,3,0,70,N,Barahona,USA,8445254,1,C,L,Ralph Barahona,180
7,Natick,USA,1960-07-16,MA,,,66.0,4.0,1980.0,19851986,67,4,74,N,Miller,USA,8449624,11,L,L,Jay Miller,210
7,Stockholm,SWE,1968-03-21,,,,85.0,5.0,1986.0,19901991,28,6,71,N,Garpenlov,SWE,8447071,13,L,L,Johan Garpenlov,185
0,Nitra,SVK,1972-07-20,,,,40.0,2.0,1991.0,19911992,4,1,75,N,Stumpel,SVK,8458554,1,L,R,Jozef Stumpel,222
20,Major,CAN,1960-06-04,SK,,,9.0,1.0,1979.0,19791980,75,8,72,N,Boschman,CAN,8445603,28,C,L,Laurie Boschman,185
16,Chesley,CAN,1963-04-14,ON,,,61.0,3.0,1981.0,19811982,74,12,73,N,MacDermid,CAN,8448919,28,R,R,Paul MacDermid,205
26,Roseau,USA,1959-11-29,MN,,,42.0,3.0,1979.0,19801981,76,8,70,N,Broten,USA,8445724,34,C,L,Neal Broten,175
0,Oshawa,CAN,1969-06-05,ON,,,95.0,5.0,1989.0,19911992,4,0,72,N,McCosh,CAN,8457282,0,C,R,Shawn McCosh,188
16,Helsinki,FIN,1965-01-25,,,,80.0,4.0,1983.0,19851986,40,12,73,N,Tikkanen,FIN,8451905,28,L,L,Esa Tikkanen,200
0,Sterling Heights,USA,1966-10-11,MI,,,,,,19871988,2,0,74,N,Chambers,USA,8446042,0,D,L,Shawn Chambers,210
0,Neepawa,CAN,1968-09-12,MB,,,80.0,4.0,1986.0,19901991,1,0,74,N,Byram,CAN,8445823,0,L,L,Shawn Byram,204
5,Toronto,CAN,1962-07-19,ON,,,25.0,2.0,1980.0,19811982,54,2,75,N,Muni,CAN,8449749,7,D,L,Craig Muni,208
1,Merritt,CAN,1970-03-15,BC,,,83.0,4.0,1990.0,19901991,16,3,72,N,Kruse,CAN,8456903,4,L,L,Paul Kruse,214
4,Edmonton,CAN,1956-02-19,AB,,,,,,19821983,21,1,76,N,Gregg,CAN,8447398,5,D,L,Randy Gregg,215
0,Montréal,CAN,1967-05-12,QC,,,,,,19891990,13,2,70,N,Shank,CAN,8451331,2,R,R,Daniel Shank,190
15,Ajax,CAN,1965-03-28,ON,,,19.0,1.0,1983.0,19861987,74,1,77,N,Beukeboom,CAN,8445461,16,D,R,Jeff Beukeboom,230
0,Ottawa,CAN,1967-01-29,ON,,,169.0,9.0,1986.0,19901991,5,1,73,N,Potvin,CAN,8450504,1,R,R,Marc Potvin,215
1,Prince George,CAN,1968-05-09,BC,,,177.0,9.0,1988.0,19891990,44,0,74,N,Twist,CAN,8452019,1,L,L,Tony Twist,245
0,Montréal,CAN,1968-04-12,QC,,,3.0,1.0,1986.0,19891990,7,1,74,N,Brady,CAN,8445657,1,C,L,Neil Brady,200
38,Hamilton,CAN,1967-02-11,ON,,,13.0,1.0,1985.0,19861987,80,40,72,N,King,CAN,8448489,78,L,L,Derek King,200
4,Springfield,USA,1959-12-22,MA,,,,,,19841985,60,11,71,N,Fenton,USA,8446797,15,L,L,Paul Fenton,180
61,Kingston,CAN,1963-06-25,ON,,,134.0,7.0,1982.0,19831984,78,26,71,Y,Gilmour,CAN,8447206,87,C,L,Doug Gilmour,177
3,Toronto,CAN,1964-01-29,ON,,,110.0,6.0,1982.0,19851986,25,1,76,N,Kastelic,CAN,8448413,4,R,R,Ed Kastelic,215
26,Ottawa,CAN,1965-06-01,ON,,,13.0,1.0,1983.0,19831984,67,11,71,N,Quinn,CAN,8450635,37,C,L,Dan Quinn,182
0,Bowdoin,USA,1965-08-16,MA,,,,,,19881989,8,1,70,N,McHugh,USA,8449449,1,L,L,Michael McHugh,190
8,Pardubice,CZE,1964-12-17,,,,38.0,2.0,1983.0,19861987,78,4,75,N,Musil,CZE,8446955,12,D,L,Frantisek Musil,215
44,Ottawa,CAN,1970-08-09,ON,,,9.0,1.0,1988.0,19891990,80,33,73,N,Brind'Amour,CAN,8445735,77,C,L,Rod Brind'Amour,205
0,Petrolia,CAN,1969-02-02,ON,,,18.0,1.0,1987.0,19881989,3,0,74,N,Hull,CAN,8448092,0,R,R,Jody Hull,195
10,Moosomin,CAN,1961-08-25,SK,,,,,,19831984,30,2,70,N,Tippett,CAN,8451911,12,L,L,Dave Tippett,180
40,Oxbow,CAN,1968-06-29,SK,,,166.0,8.0,1987.0,19881989,80,33,66,N,Fleury,CAN,8446847,73,R,R,Theo Fleury,182
31,Saint-Jerome,CAN,1968-02-28,QC,,,,,,19881989,77,27,70,N,Lebeau,CAN,8448719,58,C,R,Stephan Lebeau,173
17,Southborough,USA,1964-06-12,MA,,,,,,19861987,71,11,71,N,Brown,USA,8445730,28,R,R,Doug Brown,185
13,Joliette,CAN,1957-06-21,QC,,,8.0,1.0,1977.0,19771978,65,9,71,N,DeBlois,CAN,8446353,22,C,R,Lucien DeBlois,200
9,Spruce Grove,CAN,1970-12-25,AB,,,4.0,1.0,1989.0,19911992,46,8,71,N,Barnes,CAN,8455521,17,C,R,Stu Barnes,182
69,Hartford,USA,1967-09-26,CT,,,13.0,1.0,1986.0,19871988,78,18,73,N,Janney,USA,8448222,87,C,L,Craig Janney,200
0,St-Georges De Beauce,CAN,1969-06-15,QC,,,,,,19911992,4,0,73,N,Belanger,CAN,8455564,0,C,R,Jesse Belanger,190
1,Edmonton,CAN,1973-08-31,AB,,,3.0,1.0,1991.0,19911992,4,0,73,Y,Niedermayer,CAN,8458517,1,D,L,Scott Niedermayer,194
37,Kladno,CZE,1972-02-15,,,,5.0,1.0,1990.0,19901991,70,32,75,N,Jagr,CZE,8448208,69,R,L,Jaromir Jagr,230
6,Sudbury,CAN,1961-11-26,ON,,,196.0,10.0,1981.0,19811982,47,4,70,N,Hannan,CAN,8447515,10,C,L,Dave Hannan,180
13,Zweibrucken,DEU,1963-06-13,,,,109.0,6.0,1982.0,19821983,73,10,72,N,Gilhen,CAN,8447180,23,C,L,Randy Gilhen,190
7,Toronto,CAN,1964-05-15,ON,,,60.0,3.0,1982.0,19831984,43,7,73,N,Reid,CAN,8450773,14,L,L,Dave Reid,217
44,Fort Erie,CAN,1966-01-07,ON,,,157.0,8.0,1985.0,19851986,66,23,69,N,Burridge,CAN,8445790,67,L,L,Randy Burridge,188
25,Foam Lake,CAN,1967-10-30,SK,,,8.0,1.0,1986.0,19871988,60,25,72,N,Elynuik,CAN,8446676,50,R,R,Pat Elynuik,185
1,Ville St. Pierre,CAN,1973-09-12,QC,,,10.0,1.0,1991.0,19911992,4,0,71,N,Lapointe,CAN,8458524,1,R,R,Martin Lapointe,215
12,Montréal,CAN,1965-02-09,QC,,,,,,19891990,36,3,69,N,Mongeau,CAN,8449677,15,C,L,Michel Mongeau,190
33,Medicine Hat,CAN,1964-07-20,AB,,,17.0,1.0,1982.0,19821983,73,27,75,N,Craven,CAN,8446217,60,L,L,Murray Craven,190
9,Falun,SWE,1968-11-24,,,,85.0,5.0,1988.0,19911992,38,5,71,N,Forslund,SWE,8456288,14,R,L,Thomas Forslund,200
6,Toronto,CAN,1966-06-04,ON,,,,,,19891990,65,4,72,N,Kypreos,CAN,8448539,10,L,L,Nick Kypreos,210
22,Jakobstad,FIN,1964-09-04,,,,36.0,2.0,1982.0,19841985,49,17,74,N,Sandstrom,SWE,8451122,39,R,L,Tomas Sandstrom,205
22,Ponteix,CAN,1964-08-03,SK,,,72.0,4.0,1982.0,19851986,59,6,69,N,Lamb,CAN,8448641,28,C,L,Mark Lamb,180
0,Burnaby,CAN,1968-05-28,BC,,,204.0,10.0,1988.0,19911992,13,0,74,N,Scremin,CAN,8457974,0,D,R,Claudio Scremin,205
6,Ste-Anne-de-Bellevue,CAN,1968-08-24,QC,,,27.0,2.0,1986.0,19881989,18,4,70,N,Brunet,CAN,8445734,10,L,L,Benoit Brunet,203
13,Ottawa,CAN,1959-06-20,ON,,,66.0,4.0,1979.0,19791980,55,17,72,N,Ogrodnick,CAN,8449972,30,L,L,John Ogrodnick,204
41,Kingston,CAN,1966-02-08,ON,,,2.0,1.0,1984.0,19841985,78,36,72,N,Muller,CAN,8449740,77,L,L,Kirk Muller,205
37,North York,CAN,1966-05-23,ON,,,12.0,1.0,1984.0,19861987,76,53,74,N,Roberts,CAN,8450900,90,L,L,Gary Roberts,215
0,Toronto,CAN,1969-07-27,ON,,,61.0,3.0,1989.0,19911992,1,0,72,N,Woolley,CAN,8458454,0,D,L,Jason Woolley,207
0,Kitchener,CAN,1971-05-26,ON,,,20.0,1.0,1989.0,19901991,3,0,72,N,Rice,CAN,8450812,0,R,R,Steven Rice,223
54,Pskov,RUS,1969-12-13,,,,74.0,4.0,1989.0,19901991,80,32,74,Y,Fedorov,RUS,8446788,86,C,L,Sergei Fedorov,207
37,Red Deer,CAN,1968-10-02,AB,,,3.0,1.0,1987.0,19871988,78,9,73,N,Wesley,CAN,8452371,46,D,L,Glen Wesley,207
5,Roseau,USA,1960-11-14,MN,,,106.0,6.0,1980.0,19801981,25,4,70,N,Broten,USA,8445725,9,C,L,Aaron Broten,180
11,Hamilton,CAN,1957-03-23,ON,,,33.0,2.0,1977.0,19781979,52,3,73,N,Tonelli,CAN,8451917,14,L,L,John Tonelli,200
15,Detroit,USA,1969-01-15,MI,,,39.0,2.0,1987.0,19881989,66,9,74,N,Burt,USA,8445783,24,D,L,Adam Burt,210
40,Trail,CAN,1964-08-23,BC,,,88.0,5.0,1982.0,19841985,80,40,69,N,Ferraro,CAN,8446823,80,C,L,Ray Ferraro,200
4,Campbellton,CAN,1966-05-04,NB,,,47.0,3.0,1984.0,19861987,21,0,73,N,Stevens,CAN,8451710,4,D,L,John Stevens,195
22,Montréal,CAN,1963-02-06,QC,,,181.0,9.0,1982.0,19861987,61,16,73,N,Hough,CAN,8447985,38,L,L,Mike Hough,201
3,Comox,CAN,1965-06-06,BC,,,9.0,1.0,1983.0,19831984,9,9,73,Y,Neely,CAN,8449812,12,R,R,Cam Neely,218
27,Buckingham,CAN,1965-07-16,QC,,,26.0,2.0,1983.0,19831984,74,41,73,N,Lemieux,CAN,8448772,68,R,R,Claude Lemieux,215
3,Montréal,CAN,1962-02-10,QC,,,53.0,3.0,1980.0,19821983,38,2,72,N,Velischek,CAN,8452209,5,D,L,Randy Velischek,200
5,Byron,CAN,1959-01-11,ON,,,1.0,1.0,1979.0,19791980,34,4,74,N,Ramage,CAN,8450642,9,D,R,Rob Ramage,200
0,Thunder Bay,CAN,1964-10-17,ON,,,208.0,11.0,1983.0,19891990,6,0,75,N,Tomlak,CAN,8451863,0,C,L,Mike Tomlak,205
34,Hingham,USA,1970-08-02,MA,,,68.0,4.0,1988.0,19911992,79,35,72,N,Amonte,USA,8455429,69,R,L,Tony Amonte,202
4,Spy Hill,CAN,1969-05-31,SK,,,,,,19911992,61,7,72,N,Odgers,CAN,8457566,11,R,R,Jeff Odgers,200
2,Porcupine Plain,CAN,1967-10-25,SK,,,,,,19891990,46,1,71,N,Chase,CAN,8446125,3,R,R,Kelly Chase,201
24,Edmonton,CAN,1961-05-23,AB,,,2.0,1.0,1980.0,19801981,75,5,73,N,Babych,CAN,8445208,29,D,L,Dave Babych,225
3,Toronto,CAN,1970-02-15,ON,,,18.0,1.0,1988.0,19881989,24,4,72,N,Cimetta,CAN,8446083,7,L,L,Rob Cimetta,190
27,Moose Jaw,CAN,1967-04-03,SK,,,79.0,4.0,1985.0,19881989,79,23,71,N,Gilchrist,CAN,8447177,50,L,L,Brent Gilchrist,180
2,Timmins,CAN,1968-01-09,ON,,,142.0,7.0,1986.0,19881989,8,0,74,N,Lessard,CAN,8448794,2,D,L,Rick Lessard,206
11,Billerica,USA,1968-08-28,MA,,,17.0,1.0,1986.0,19881989,45,6,72,N,Fitzgerald,USA,8446830,17,R,R,Tom Fitzgerald,195
11,New Westminster,CAN,1958-04-23,BC,,,2.0,1.0,1978.0,19781979,67,6,72,N,Walter,CAN,8452281,17,C,L,Ryan Walter,200
4,Niagara Falls,CAN,1971-02-26,ON,,,26.0,2.0,1989.0,19901991,15,2,72,N,Skalde,CAN,8451392,6,C,L,Jarrod Skalde,190
24,New York City,USA,1969-06-12,NY,,,44.0,3.0,1987.0,19871988,78,8,71,N,Schneider,USA,8451224,32,D,L,Mathieu Schneider,192
12,Toronto,CAN,1960-11-30,ON,,,,,,19811982,41,6,73,N,Barr,CAN,8445273,18,R,R,Dave Barr,195
21,Edmonton,CAN,1965-04-06,AB,,,16.0,1.0,1983.0,19841985,77,6,73,N,Diduck,CAN,8446417,27,D,R,Gerald Diduck,216
16,Boucherville,CAN,1968-10-22,QC,,,14.0,1.0,1987.0,19881989,75,4,75,N,Quintal,CAN,8450620,20,D,R,Stephane Quintal,233
4,Edmonton,CAN,1971-04-12,AB,,,24.0,2.0,1989.0,19911992,15,0,75,N,Manderville,CAN,8457203,4,C,L,Kent Manderville,200
1,Nipawin,CAN,1964-02-29,SK,,,39.0,2.0,1982.0,19831984,31,1,73,N,Byers,CAN,8445821,2,R,R,Lyndon Byers,200
17,Montréal,CAN,1965-08-11,QC,,,59.0,3.0,1983.0,19841985,75,7,73,N,Bergevin,CAN,8445428,24,D,L,Marc Bergevin,214
14,Ottawa,CAN,1961-03-10,ON,,,9.0,1.0,1980.0,19801981,65,14,72,N,Bullard,CAN,8445771,28,C,L,Mike Bullard,195
37,Kiev,UKR,1969-07-23,,,,120.0,6.0,1988.0,19901991,80,36,74,N,Khristich,UKR,8448484,73,R,R,Dmitri Khristich,211
75,Toronto,CAN,1963-04-04,ON,,,1.0,1.0,1981.0,19811982,77,23,71,Y,Hawerchuk,CAN,8447685,98,C,L,Dale Hawerchuk,196
9,Montréal,CAN,1970-01-13,QC,,,30.0,2.0,1988.0,19891990,16,1,73,N,Plavsic,CAN,8450471,10,D,L,Adrian Plavsic,191
14,Concord,USA,1964-01-25,MA,,,123.0,6.0,1982.0,19861987,63,6,75,N,Sweeney,USA,8451820,20,C,R,Bob Sweeney,200
11,Toronto,CAN,1971-04-24,ON,,,199.0,10.0,1991.0,19911992,32,5,71,N,Craigwell,CAN,8458711,16,C,L,Dale Craigwell,195
16,Viking,CAN,1963-12-02,AB,,,10.0,1.0,1982.0,19821983,77,9,71,N,Sutter,CAN,8451791,25,R,R,Rich Sutter,188
0,Toronto,CAN,1958-03-28,ON,,,71.0,5.0,1978.0,19811982,1,0,72,N,Franceschetti,CAN,8446952,0,L,L,Lou Franceschetti,200
10,Edmonton,CAN,1967-04-14,AB,,,55.0,3.0,1985.0,19871988,51,1,74,N,Finley,CAN,8446826,11,D,L,Jeff Finley,203
24,Kitchener,CAN,1966-12-12,ON,,,4.0,1.0,1985.0,19851986,66,16,76,N,Sandlak,CAN,8451119,40,R,R,Jim Sandlak,219
10,Winchester,CAN,1951-06-02,ON,,,20.0,2.0,1971.0,19721973,56,3,76,Y,Robinson,CAN,8450936,13,D,L,Larry Robinson,225
13,Sudbury,CAN,1965-02-14,ON,,,110.0,6.0,1983.0,19851986,75,7,73,N,Lowry,CAN,8448834,20,L,L,Dave Lowry,192
7,Seoul,KOR,1967-04-07,,,,170.0,9.0,1985.0,19901991,49,1,73,N,Paek,KOR,8450089,8,D,L,Jim Paek,200
0,Selkirk,CAN,1963-09-01,MB,,,26.0,2.0,1981.0,19811982,11,0,68,N,Chernomaz,CAN,8446054,0,R,R,Richard Chernomaz,185
0,Acton Vale,CAN,1967-05-11,QC,,,,,,19901991,6,1,71,N,Breault,CAN,8445738,1,R,L,Francis Breault,185
1,Peterborough,CAN,1965-07-10,ON,,,,,,19901991,5,0,69,N,Evans,CAN,8446718,1,L,L,Kevin Evans,185
1,Fernie,CAN,1965-06-24,BC,,,110.0,6.0,1985.0,19861987,57,4,73,N,Churla,CAN,8446071,5,R,R,Shane Churla,205
22,Detroit,USA,1971-01-21,MI,,,34.0,2.0,1990.0,19911992,53,8,71,N,Weight,USA,8458361,30,C,L,Doug Weight,202
2,Toronto,CAN,1963-12-31,ON,,,34.0,2.0,1982.0,19821983,14,0,71,N,Gillis,CAN,8447192,2,C,L,Paul Gillis,198
29,Malmo,SWE,1966-05-10,,,,18.0,1.0,1984.0,19851986,74,18,71,N,Andersson,SWE,8444963,47,R,L,Mikael Andersson,181
0,Ste-Adele,CAN,1970-06-27,QC,,,,,,19911992,2,0,74,N,Charbonneau,CAN,8455838,0,R,R,Stephane Charbonneau,195
16,Voskresensk,RUS,1964-04-03,,,,138.0,7.0,1991.0,19911992,57,14,70,N,Lomakin,RUS,8458652,30,L,L,Andrei Lomakin,176
0,Kingston,CAN,1958-08-11,ON,,,7.0,1.0,1978.0,19781979,2,0,71,N,Linseman,CAN,8448857,0,C,L,Ken Linseman,180
22,Matane,CAN,1969-02-07,QC,,,11.0,1.0,1987.0,19891990,61,2,72,N,Racine,CAN,8450658,24,D,L,Yves Racine,205
0,Ostrava,CZE,1972-02-17,,,,73.0,4.0,1991.0,19911992,2,0,73,N,Vujtek,CZE,8458587,0,L,L,Vladimir Vujtek,203
3,Calgary,CAN,1970-05-15,AB,,,57.0,3.0,1989.0,19891990,17,1,71,N,Walz,CAN,8452285,4,C,R,Wes Walz,190
4,Trois-Rivières,CAN,1966-05-19,QC,,,,,,19891990,46,6,73,N,Bureau,CAN,8445775,10,C,R,Marc Bureau,203
0,New Westminster,CAN,1966-07-24,BC,,,226.0,11.0,1984.0,19871988,19,1,76,N,Mackey,CAN,8448939,1,L,L,David Mackey,200
4,Fernie,CAN,1971-05-17,BC,,,103.0,5.0,1991.0,19911992,23,2,72,N,Lindsay,USA,8458617,6,L,L,Bill Lindsay,198
5,Calgary,CAN,1971-01-09,AB,,,39.0,2.0,1989.0,19911992,27,0,74,N,Thompson,CAN,8458212,5,D,L,Brent Thompson,200
0,Rimouski,CAN,1967-04-10,QC,,,117.0,6.0,1985.0,19881989,3,0,73,N,Dufresne,CAN,8446501,0,D,R,Donald Dufresne,206
11,Windsor,CAN,1966-04-13,ON,,,46.0,3.0,1984.0,19881989,42,6,73,N,Hodge Jr.,CAN,8447891,17,C,L,Ken Hodge Jr.,200
1,Montréal,CAN,1965-01-31,QC,,,14.0,1.0,1983.0,19831984,27,3,74,N,Dollas,CAN,8446435,4,D,L,Bobby Dollas,212
3,Edmonton,CAN,1959-05-01,AB,,,76.0,4.0,1979.0,19791980,44,7,68,N,Conacher,CAN,8446129,10,L,L,Pat Conacher,190
26,Kingston,CAN,1968-04-10,ON,,,67.0,4.0,1986.0,19871988,67,21,71,N,Brown,CAN,8445689,47,R,L,Rob Brown,185
4,Sterling Heights,USA,1972-06-04,MI,,,8.0,1.0,1990.0,19911992,43,8,77,N,Hatcher,USA,8456531,12,D,L,Derian Hatcher,235
10,Stouffville,CAN,1958-04-15,ON,,,103.0,6.0,1978.0,19791980,50,7,68,N,Acton,CAN,8444897,17,C,L,Keith Acton,170
0,Winchester,USA,1963-05-03,MA,,,,,,19851986,4,0,70,N,Carter,USA,8445989,0,L,L,John Carter,181
32,Brampton,CAN,1966-04-15,ON,,,,,,19891990,62,14,73,N,Elik,CAN,8446624,46,L,L,Todd Elik,192
44,Medicine Hat,CAN,1970-04-11,AB,,,2.0,1.0,1988.0,19881989,80,31,76,N,Linden,CAN,8448825,75,C,R,Trevor Linden,220
15,Regina,CAN,1963-01-08,SK,,,10.0,1.0,1981.0,19811982,68,5,72,N,Butcher,CAN,8445803,20,D,R,Garth Butcher,205
4,St. Paul,USA,1961-06-02,MN,,,181.0,9.0,1981.0,19831984,22,2,73,N,Bjugstad,USA,8445492,6,L,L,Scott Bjugstad,185
1,New Westminster,CAN,1968-10-22,BC,,,81.0,4.0,1987.0,19881989,15,1,71,N,Yake,CAN,8452557,2,C,R,Terry Yake,191
1,The Pas,CAN,1958-11-30,MB,,,54.0,4.0,1978.0,19791980,13,1,68,N,Giles,CAN,8447176,2,D,L,Curt Giles,175
3,Columbus,USA,1968-02-12,OH,,,161.0,8.0,1987.0,19911992,24,1,72,N,Winnes,USA,8458434,4,R,R,Chris Winnes,170
8,Gavle,SWE,1967-06-19,,,,132.0,7.0,1987.0,19911992,28,1,73,N,Karjalainen,SWE,8456784,9,L,R,Kyosti Karjalainen,190
0,Hamilton,CAN,1965-01-22,ON,,,230.0,12.0,1983.0,19881989,5,0,74,N,Mazur,CAN,8449319,0,R,R,Jay Mazur,205
18,Voskresensk,RUS,1968-09-17,,,,221.0,11.0,1990.0,19911992,44,13,73,N,Zelepukin,RUS,8458483,31,L,L,Valeri Zelepukin,200
38,Lansing,USA,1963-03-03,MI,,,183.0,9.0,1982.0,19841985,78,14,71,N,Miller,USA,8449621,52,L,L,Kelly Miller,197
26,Pembroke,CAN,1966-05-27,ON,,,60.0,3.0,1984.0,19871988,74,36,73,N,Sheppard,CAN,8451343,62,R,R,Ray Sheppard,195
54,Kamloops,CAN,1968-02-01,BC,,,67.0,4.0,1988.0,19881989,80,43,70,Y,Recchi,CAN,8450725,97,R,L,Mark Recchi,195
9,Red Deer,CAN,1963-08-23,AB,,,11.0,1.0,1981.0,19821983,56,3,74,N,Moller,CAN,8449662,12,D,R,Randy Moller,207
0,Calgary,CAN,1968-10-30,AB,,,13.0,1.0,1987.0,19881989,11,1,73,N,Chynoweth,CAN,8446081,1,D,R,Dean Chynoweth,191
9,Sudbury,CAN,1956-04-19,ON,,,30.0,2.0,1976.0,19761977,66,1,70,N,Carlyle,CAN,8445938,10,D,L,Randy Carlyle,200
13,Maaq,TWN,1957-05-03,,,,36.0,2.0,1977.0,19781979,64,0,75,Y,Langway,USA,8448651,13,D,L,Rod Langway,218
3,Chamonix,FRA,1966-11-30,,,,,,,19911992,9,1,70,N,Bozon,FRA,8445659,4,L,L,Philippe Bozon,185
30,Bramalea,CAN,1969-07-23,ON,,,17.0,1.0,1987.0,19891990,67,11,71,N,Cassels,CAN,8446003,41,C,L,Andrew Cassels,178
14,Fagerstad,SWE,1964-03-26,,,,67.0,4.0,1982.0,19841985,62,1,73,N,Samuelsson,SWE,8451107,15,D,L,Ulf Samuelsson,205
